
taxonomy,,ausstattung->swimmingpool,property_feature,,Swimming Pool,,Swimmingpool,,,
taxonomy,,ausstattung->wasch_trockenraum,property_feature,,Washing/Drying Room,,Wasch-/Trockenraum,,,
taxonomy,,ausstattung->wintergarten,property_feature,,Winter Garden,,Wintergarten,,,
taxonomy,,ausstattung->dv_verkabelung,property_feature,,Computer Cabling,,DV-Verkabelung,,,
taxonomy,,ausstattung->rampe,property_feature,,Ramp,,Rampe,,,
taxonomy,,ausstattung->hebebuehne,property_feature,,Service Lift,,Hebebühne,,,
taxonomy,,ausstattung->kran,property_feature,,Crane,,Kran,,,
taxonomy,,ausstattung->gastterrasse,property_feature,,Guest Terrace,,Gastterrasse,,,
taxonomy,,ausstattung->kantine_cafeteria,property_feature,,Cafeteria,,Kantine / Cafeteria,,,
taxonomy,,ausstattung->teekueche,property_feature,,Tea Kitchen,,Teeküche,,,
taxonomy,,ausstattung->angeschl_gastronomie,property_feature,,Connected Gastronomy,,angeschl. Gastronomie,,,
taxonomy,,ausstattung->brauereibindung,property_feature,,Brewery Commitment,,Brauereibindung,,,
taxonomy,,ausstattung->sporteinrichtungen,property_feature,,Sports Facilities,,Sporteinrichtungen,,,
taxonomy,,ausstattung->wellnessbereich,property_feature,,Spa,,Wellnessbereich,,,
taxonomy,,ausstattung->telefon_ferienimmobilie,property_feature,,Phone in place (Holiday Property),,Telefon vorhanden (Ferienimmobilie),,,
taxonomy,,ausstattung->breitband_zugang,property_feature,,Broadband Internet Access,,Breitband-Internetzugang,,,
taxonomy,,ausstattung->umts_empfang,property_feature,,UMTS reception,,UMTS-Empfang,,,
taxonomy,,ausstattung->sicherheitstechnik,property_feature,,Security Technology,,Sicherheitstechnik,,,
taxonomy,,ausstattung->unterkellert:keller:JA,property_feature,,Basement,,Keller,,,
#taxonomy,,ausstattung->unterkellert:keller:NEIN,property_feature,,no Basement,,kein Keller,,,
taxonomy,,ausstattung->unterkellert:keller:TEIL,property_feature,,Underground Level (partly),,teilunterkellert,,,
taxonomy,,ausstattung->abstellraum,property_feature,,Storeroom,,Abstellraum,,,
taxonomy,,ausstattung->fahrradraum,property_feature,,Bicycle Room,,Fahrradraum,,,
taxonomy,,ausstattung->rolladen,property_feature,,Shutters,,Rollläden,,,
taxonomy,,ausstattung->dachform:KRUEPPELWALMDACH,property_feature,,Half-hip Roof,,Krüppelwalmdach,,,
taxonomy,,ausstattung->dachform:MANSARDDACH,property_feature,,Gambrel Roof,,Mansarddach,,,
taxonomy,,ausstattung->dachform:PULTDACH,property_feature,,Monopitch Roof,,Pultdach,,,
taxonomy,,ausstattung->dachform:SATTELDACH,property_feature,,Gabled Roof,,Satteldach,,,
taxonomy,,ausstattung->dachform:WALMDACH,property_feature,,Hip Roof,,Walmdach,,,
taxonomy,,ausstattung->dachform:FLACHDACH,property_feature,,Flat Roof,,Flachdach,,,
taxonomy,,ausstattung->dachform:PYRAMIDENDACH,property_feature,,Pyramid Roof,,Pyramidendach,,,
taxonomy,,ausstattung->bauweise:MASSIV,property_feature,,Massive Construction,,Massivbauweise,,,
taxonomy,,ausstattung->bauweise:FERTIGTEILE,property_feature,,Finished Part Construction,,Fertigteil-Bauweise,,,
taxonomy,,ausstattung->bauweise:HOLZ,property_feature,,Timber Construction,,Holzbauweise,,,
taxonomy,,ausstattung->ausbaustufe:BAUSATZHAUS,property_feature,,Building Kit House,,Bausatzhaus,,,
taxonomy,,ausstattung->ausbaustufe:AUSBAUHAUS,property_feature,,Bare-bones House,,Ausbauhaus,,,
taxonomy,,ausstattung->ausbaustufe:SCHLUESSELFERTIGMITKELLER,property_feature,,Turnkey ready with Basement,,schlüsselfertig mit Keller,,,
taxonomy,,ausstattung->ausbaustufe:SCHLUESSELFERTIGOHNEBODENPLATTE,property_feature,,Turnkey ready without Base Plate,,schlüsselfertig ohne Bodenplatte,,,
taxonomy,,ausstattung->ausbaustufe:SCHLUESSELFERTIGMITBODENPLATTE,property_feature,,Turnkey ready with Base Plate,,schlüsselfertig mit Bodenplatte,,,
taxonomy,,ausstattung->energietyp:PASSIVHAUS,property_feature,,Passive House,,Passivhaus,,,
taxonomy,,ausstattung->energietyp:NIEDRIGENERGIE,property_feature,,Low-energy House,,Niedrigenergiehaus,,,
taxonomy,,ausstattung->energietyp:NEUBAUSTANDARD,property_feature,,New Building Standard,,Neubaustandard,,,
taxonomy,,ausstattung->energietyp:KFW40,property_feature,,KFW40,,KFW40,,,
taxonomy,,ausstattung->energietyp:KFW60,property_feature,,KFW60,,KFW60,,,
taxonomy,,ausstattung->energietyp:KFW55,property_feature,,KFW55,,KFW55,,,
taxonomy,,ausstattung->energietyp:KFW70,property_feature,,KFW70,,KFW70,,,
taxonomy,,ausstattung->energietyp:MINERGIEBAUWEISE,property_feature,,MINERGIE Construction,,MINERGIE-Bauweise,,,
taxonomy,,ausstattung->energietyp:MINERGIE_ZERTIFIZIERT,property_feature,,MINERGIE Construction (Certified),,MINERGIE-Bauweise (zertifiziert),,,
taxonomy,,ausstattung->bibliothek,property_feature,,Library,,Bibliothek,,,
taxonomy,,ausstattung->dachboden,property_feature,,Attic,,Dachboden,,,
taxonomy,,ausstattung->gaestewc,property_feature,,Guest Toilet,,Gäste-WC,,,
taxonomy,,ausstattung->gaeste_wc,property_feature,,Guest Toilet,,Gäste-WC,,,
taxonomy,,ausstattung->kabelkanaele,property_feature,,Cable Channels,,Kabelkanäle,,,
taxonomy,,ausstattung->seniorengerecht,property_feature,,senior-focused,,seniorengerecht,,,
taxonomy,,zustand_angaben->alter:alter_attr:ALTBAU,property_feature,,Old Building,,Altbau,,,
taxonomy,,zustand_angaben->alter:alter_attr:NEUBAU,property_feature,,New Building,,Neubau,,,
taxonomy,,zustand_angaben->erschliessung:erschl_attr:UNERSCHLOSSEN,property_feature,,undeveloped,,unerschlossen,,,
taxonomy,,zustand_angaben->erschliessung:erschl_attr:TEILERSCHLOSSEN,property_feature,,partly developed,,teilerschlossen,,,
taxonomy,,zustand_angaben->erschliessung:erschl_attr:VOLLERSCHLOSSEN,property_feature,,fully developed,,vollerschlossen,,,
taxonomy,,zustand_angaben->erschliessung:erschl_attr:ORTSUEBLICHERSCHLOSSEN,property_feature,,developed customary in a place,,ortsüblich erschlossen,,,
taxonomy,,zustand_angaben->erschliessung_umfang:erschl_attr:GAS,property_feature,,Gas Connection developed,,Gasanschluss vorhanden,,1.3.0,2019-07-17
taxonomy,,zustand_angaben->erschliessung_umfang:erschl_attr:WASSER,property_feature,,Water Connection developed,,Wasseranschluss vorhanden,,1.3.0,2019-07-17
taxonomy,,zustand_angaben->erschliessung_umfang:erschl_attr:STROM,property_feature,,Power Connection developed,,Stromanschluss vorhanden,,1.3.0,2019-07-17
taxonomy,,zustand_angaben->erschliessung_umfang:erschl_attr:TK,property_feature,,Telecommunication developed,,TK-Anschluss vorhanden,,1.3.0,2019-07-17
taxonomy,,zustand_angaben->verkaufstatus:stand:RESERVIERT,property_feature,,Property is reserved,,Objekt ist reserviert,,,
taxonomy,,infrastruktur->zulieferung,property_feature,,Delivery,,Zulieferung,,,
taxonomy,,infrastruktur->ausblick:blick:FERNE,property_feature,,Panoramic View,,Fernblick,,,
taxonomy,,infrastruktur->ausblick:blick:SEE,property_feature,,Lake View,,Seeblick,,,
taxonomy,,infrastruktur->ausblick:blick:BERGE,property_feature,,Mountain View,,Bergblick,,,
taxonomy,,infrastruktur->ausblick:blick:MEER,property_feature,,Sea View,,Meerblick,,,
taxonomy,,verwaltung_objekt->wbs_sozialwohnung,property_feature,,WBS required,,Wohnberechtigungsschein erforderlich,,,
taxonomy,,verwaltung_objekt->vermietet,property_feature,,Property is currently rented,,Immobilie ist zurzeit vermietet,,,
taxonomy,,verwaltung_objekt->nichtraucher,property_feature,,Non-smoking Property,,Nichtraucher-Immobilie,,,
taxonomy,,verwaltung_objekt->haustiere,property_feature,,Pets permitted,,Haustiere erlaubt,,,
taxonomy,,verwaltung_objekt->geschlecht:geschl_attr:NUR_MANN,property_feature,,available for Men only,,nur für Männer verfügbar,,,
taxonomy,,verwaltung_objekt->geschlecht:geschl_attr:NUR_FRAU,property_feature,,available for Women only,,nur für Frauen verfügbar,,,
taxonomy,,verwaltung_objekt->denkmalgeschuetzt,property_feature,,listed on a Historic Register,,denkmalgeschützt,,,
taxonomy,,verwaltung_objekt->als_ferien,property_feature,,Leisure Time Use possible,,als Ferienimmobilie nutzbar,,,
taxonomy,,verwaltung_objekt->gewerbliche_nutzung,property_feature,,Commercial Use possible,,gewerbliche Nutzung möglich,,,
taxonomy,,verwaltung_objekt->hochhaus,property_feature,,Flat in Apartment Tower,,Wohnung in einem Hochhaus,,,
,,,,,,,,,,
taxonomy,,objektkategorie->vermarktungsart:ERBPACHT,property_status,,Leasehold,,Erbpacht,,,
taxonomy,,objektkategorie->vermarktungsart:MIETE_PACHT,property_status,,For Rent,,Zu Vermieten,,,
taxonomy,,objektkategorie->vermarktungsart:KAUF,property_status,,For Sale,,Zu Verkaufen,,,
taxonomy,,objektkategorie->vermarktungsart:MIETE,property_status,,For Rent,,Zu Vermieten,,,
taxonomy,,objektkategorie->vermarktungsart:LEASING,property_status,,Leasing,,Leasing,,1.1.0,2018-01-02
#taxonomy,,zustand_angaben->verkaufstatus:stand:VERKAUFT,property_status,,Sold,,Verkauft,,1.0.1,2017-10-06
taxonomy,,zustand_angaben->verkaufstatus:stand:VERKAUFT,property_label,,Sold,,Verkauft,,1.0.1,2017-10-06
,,,,,,,,,,
# onOffice style standard custom fields,,,,,,,,,,
# onOffice benutzerdefinierte Standardfelder,,,,,,,,,,
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:top_angebot,property_label,,Top Offer,,Top-Angebot,,1.4.0,2020-07-29
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:preisreduktion,property_label,,Reduced Price,,Preis reduziert,,1.4.0,2020-07-29
#taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:courtage_frei,property_label,,,,,,1.4.0,2020-07-29
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:neu,property_label,,New,,Neu,,1.4.0,2020-07-29
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:objekt_des_tages,property_label,,Property of the day,,Objekt des Tages,,1.4.0,2020-07-29
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:reserviert,property_label,,Reserved,,Reserviert,,1.4.0,2020-07-29
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:verkauft,property_label,,Sold,,Verkauft,,1.4.0,2020-07-29
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:exklusiv,property_label,,Exclusive,,Exklusiv,,1.4.0,2020-07-29
taxonomy,,verwaltung_objekt->user_defined_simplefield:feldname:objekt_der_woche,property_label,,Property of the Week,,Objekt der Woche,,1.4.0,2020-07-29
,,,,,,,,,,
# Custom Fields,,,,,,,,,,
,,,,,,,,,,
custom_field,,preise->gesamtbelastungnetto*,fave_property_price,,,,,,1.7.0,2024-07-18
custom_field,,preise->hauptmietzinsnetto*,fave_property_price,,,,,,1.7.0,2024-07-18
custom_field,,preise->gesamtmietenetto*,fave_property_price,,,,,,1.7.0,2024-07-18
custom_field,,preise->summemietenetto*,fave_property_price,,,,,,1.7.0,2024-07-18
,,,,,,,,,,
custom_field,,preise->gesamtbelastungbrutto,fave_property_price,,,,,,1.4.7,2021-10-26
custom_field,,preise->erbpacht,fave_property_price,,,,,,1.4.9,2022-03-10
custom_field,,preise->pacht,fave_property_price,,,,,,1.4.7,2021-10-26
custom_field,,preise->pauschalmiete,fave_property_price,,,,,,1.4.7,2021-10-26
custom_field,,preise->gesamtmietebrutto,fave_property_price,,,,,,1.4.7,2021-10-26
custom_field,,preise->warmmiete,fave_property_price,,,,,,1.4.7,2021-10-26
custom_field,,preise->kaltmiete,fave_property_price,,,,,,1.4.7,2021-10-26
custom_field,,preise->nettokaltmiete,fave_property_price,,,,,,1.4.7,2021-10-26
custom_field,,preise->kaufpreisbrutto,fave_property_price,,,,,,1.4.8,2021-10-26
custom_field,,preise->kaufpreis=0:auf_anfrage:true,fave_property_price,,Price on request,,Preis auf Anfrage,,1.5.8,2023-12-18
custom_field,,preise->kaufpreis:auf_anfrage:true,fave_show_price_placeholder,,1,,,,1.6.0,2024-02-22
custom_field,,preise->kaufpreis:auf_anfrage:true,fave_property_price_placeholder,,Price on request,,Preis auf Anfrage,,1.6.0,2024-02-22
custom_field,,preise->kaufpreis:auf_anfrage:false,fave_property_price,,,,,,1.4.8,2021-10-26
custom_field,,preise->kaufpreis,fave_property_price,,,,,,1.4.8,2021-10-26
custom_field,,preise->mietpreis_pro_qm,fave_property_sec_price,,,,,,1.4.7,2021-10-26
custom_field,,preise->kaufpreis_pro_qm,fave_property_sec_price,,,,,,1.4.7,2021-10-26
custom_field,,preise->preis_zeiteinheit:zeiteinheit:TAG,fave_property_price_postfix,,per day,,pro Tag,,,
custom_field,,preise->preis_zeiteinheit:zeiteinheit:WOCHE,fave_property_price_postfix,,per week,,pro Woche,,,
custom_field,,preise->preis_zeiteinheit:zeiteinheit:MONAT,fave_property_price_postfix,,per month,,pro Monat,,,
custom_field,,preise->preis_zeiteinheit:zeiteinheit:JAHR,fave_property_price_postfix,,per year,,pro Jahr,,,
custom_field,,flaechen->grundstuecksflaeche,fave_property_land,integer,,,,,,
,,,,,,,,,,
custom_field,,flaechen->nutzflaeche,fave_property_size,integer,,,,,1.5.6,2023-10-11
custom_field,,flaechen->ladenflaeche,fave_property_size,integer,,,,,1.4.2,2020-12-14
custom_field,,flaechen->lagerflaeche,fave_property_size,integer,,,,,1.4.2,2020-12-14
custom_field,,flaechen->verkaufsflaeche,fave_property_size,integer,,,,,1.4.2,2020-12-14
custom_field,,flaechen->freiflaeche,fave_property_size,integer,,,,,1.4.2,2020-12-14
custom_field,,flaechen->bueroflaeche,fave_property_size,integer,,,,,1.4.2,2020-12-14
custom_field,,flaechen->bueroteilflaeche,fave_property_size,integer,,,,,1.4.2,2020-12-14
custom_field,,flaechen->fensterfront,fave_property_size,integer,,,,,1.4.2,2020-12-14
custom_field,,flaechen->verwaltungsflaeche,fave_property_size,integer,,,,,1.4.2,2020-12-14
custom_field,,flaechen->gastroflaeche,fave_property_size,integer,,,,,1.4.2,2020-12-14
custom_field,,flaechen->gesamtflaeche,fave_property_size,integer,,,,,1.4.2,2020-12-14
custom_field,,flaechen->wohnflaeche,fave_property_size,integer,,,,,,
,,,,,,,,,,
custom_field,,flaechen->anzahl_zimmer,fave_property_rooms,integer,,,,,1.4.1,2020-09-22
custom_field,,flaechen->anzahl_schlafzimmer,fave_property_bedrooms,integer,,,,,,
custom_field,,flaechen->anzahl_badezimmer,fave_property_bathrooms,integer,,,,,,
# „Car Spaces“ will be added automatically during import.,,,,,,,,,,
# „Stellplätze“ wird beim Import automatisch ergänzt.,,,,,,,,,,
custom_field,,preise->stp_garage:anzahl,fave_property_garage_size,integer,,,,,,
custom_field,,zustand_angaben->baujahr,fave_property_year,,,,,,,
custom_field,,verwaltung_techn->objektnr_extern,fave_property_id,,,,,,,
,,,,,,,,,,
custom_field,,zustand_angaben->energiepass->energieverbrauchkennwert,fave_energy_global_index,epass_unit,,,,,1.5.0,2018-01-10
custom_field,,zustand_angaben->energiepass->endenergiebedarf,fave_energy_global_index,epass_unit,,,,,1.5.0,2018-01-10
custom_field,,zustand_angaben->user_defined_simplefield:feldname:epass_wertklasse,fave_energy_class,,,,,,1.5.0,2018-01-10
custom_field,,zustand_angaben->energiepass->wertklasse,fave_energy_class,,,,,,1.5.0,2018-01-10
,,,,,,,,,,
# Use external property ID also as translation ID in multilingual sites.,,,,,,,,,,
# Externe Objektnummer zusätzlich als Übersetzungs-ID in mehrsprachigen Websites verwenden.,,,,,,,,,,
custom_field,,verwaltung_techn->objektnr_extern,_immonex_translation_id,,,,,,,
,,,,,,,,,,
# Examples for setting the property „Featured“ as user_defined_simplefield (must be supported by the export system). ,,,,,,,,,,
# Beispiele für die Zuordnung der Eigenschaft „Featured“ als user_defined_simplefield (muss vom Exportsystem unterstützt werden).,,,,,,,,,,
#custom_field,,verwaltung_objekt->user_defined_simplefield:feldname:property_featured,fave_featured,,1,,,,,
,,,,,,,,,,
# Some of the following elements – if available – are used for geocoding automatically and must not be imported explicitly.,,,,,,,,,,
# Einige der folgenden Elemente werden – sofern vorhanden – automatisch für die Geocodierung verwendet und müssen nicht explizit importiert werden.,,,,,,,,,,
#custom_field,,geo->plz,,,Postcode,,PLZ,,,
#custom_field,,geo->ort,,,City,,Ort,,,
#custom_field,,geo->geokoordinaten:breitengrad,,,Latitude,,Breitengrad,,,
#custom_field,,geo->geokoordinaten:laengengrad,,,Longitude,,Längengrad,,,
#custom_field,,geo->strasse,,,Street,,Straße,,,
#custom_field,,geo->hausnummer,,,Street Number,,Hausnummer,,,
#custom_field,,geo->bundesland,,,State,,Bundesland,,,
custom_field,,geo->land:iso_land,_immonex_iso_country,,,,,,,
#custom_field,,geo->gemeindecode,,,Communal Code,,Gemeindecode,,,
#custom_field,,geo->flur,,,Cadastral District,,Flur,,,
#custom_field,,geo->flurstueck,,,Sub-plot,,Flurstück,,,
#custom_field,,geo->gemarkung,,,Communal District,,Gemarkung,,,
,,,,,,,,,,
custom_field,,ausstattung->heizungsart:OFEN+,additional_features+,,Heating by Stove,Heating Type,Ofenheizung,Heizungsart,,
custom_field,,ausstattung->heizungsart:ETAGE+,additional_features+,,Self-contained Central Heating,Heating Type,Etagenheizung,Heizungsart,,
custom_field,,ausstattung->heizungsart:ZENTRAL+,additional_features+,,Central Heating,Heating Type,Zentralheizung,Heizungsart,,
custom_field,,ausstattung->heizungsart:FERN+,additional_features+,,District Heating,Heating Type,Fernheizung,Heizungsart,1.7.0,2024-07-18
custom_field,,ausstattung->heizungsart:FUSSBODEN+,additional_features+,,Underfloor Heating,Heating Type,Fußbodenheizung,Heizungsart,,
,,,,,,,,,,
custom_field,,geo->lage_gebiet:gebiete:WOHN,additional_features+,,Residential Area,Location/Area,Wohngebiet,Lage/Gebiet,,
custom_field,,geo->lage_gebiet:gebiete:GEWERBE,additional_features+,,Commercial Area,Location/Area,Gewerbegebiet,Lage/Gebiet,,
custom_field,,geo->lage_gebiet:gebiete:INDUSTRIE,additional_features+,,Industrial Area,Location/Area,Industriegebiet,Lage/Gebiet,,
custom_field,,geo->lage_gebiet:gebiete:MISCH,additional_features+,,Mixed Use Area,Location/Area,Mischgebiet,Lage/Gebiet,,
custom_field,,geo->lage_gebiet:gebiete:NEUBAU,additional_features+,,Developing Area,Location/Area,Neubaugebiet,Lage/Gebiet,,
custom_field,,geo->lage_gebiet:gebiete:ORTSLAGE,additional_features+,,Town / Village,Location/Area,Ortslage,Lage/Gebiet,,
custom_field,,geo->lage_gebiet:gebiete:SIEDLUNG,additional_features+,,Housing Estate,Location/Area,Siedlung,Lage/Gebiet,,
custom_field,,geo->lage_gebiet:gebiete:STADTRAND,additional_features+,,City Limits,Location/Area,Stadtrand,Lage/Gebiet,,
custom_field,,geo->lage_gebiet:gebiete:STADTTEIL,additional_features+,,District,Location/Area,Stadtteil,Lage/Gebiet,,
custom_field,,geo->lage_gebiet:gebiete:STADTZENTRUM,additional_features+,,Downtown,Location/Area,Stadtzentrum,Lage/Gebiet,,
custom_field,,geo->lage_gebiet:gebiete:NEBENZENTRUM,additional_features+,,Outskirts,Location/Area,Nebenzentrum,Lage/Gebiet,,
custom_field,,geo->lage_gebiet:gebiete:1A,additional_features+,,Prime,Location/Area,1A,Lage/Gebiet,,
custom_field,,geo->lage_gebiet:gebiete:1B,additional_features+,,Subprime,Location/Area,1B,Lage/Gebiet,,
,,,,,,,,,,
custom_field,,geo->anzahl_etagen,additional_features+,number_format:1,,Number of Floors,,Anzahl Etagen,,
custom_field,,geo->etage!=0,additional_features+,,,Floor,,Etage,1.5.9,2023-12-21
custom_field,,geo->etage=0,additional_features+,,GF,Floor,EG,Etage,1.5.9,2023-12-21
custom_field,,geo->wohnungsnr,additional_features+,,,Flat Number,,Wohnungsnummer,,
#custom_field,,geo->regionaler_zusatz,additional_features+,,,Additional Location Info,,Zusatzinformation zur Lage,,
custom_field,,geo->lage_im_bau:RECHTS+,additional_features+,,Right,Location inside the Building,rechts,Lage im Gebäude,,
custom_field,,geo->lage_im_bau:VORNE+,additional_features+,,in the Front,Location inside the Building,vorne,Lage im Gebäude,,
custom_field,,geo->lage_im_bau:HINTEN+,additional_features+,,in the Rear,Location inside the Building,hinten,Lage im Gebäude,,
,,,,,,,,,,
"# The associated WordPress user will be determined by the contents of the nodes kontaktperson->titel, kontaktperson->vorname and kontaktperson->name automatically.",,,,,,,,,,
"# Der zugehörige WordPress-Benutzer wird anhand der Inhalte der Elemente kontaktperson->titel, kontaktperson->vorname und kontaktperson->name automatisch ermittelt.",,,,,,,,,,
#custom_field,contact,kontaktperson->email_zentrale,,,Email (Head Office),,E-Mail (Zentrale),,,
#custom_field,contact,kontaktperson->email_direkt,,,Email (Personal),,E-Mail (direkt),,,
#custom_field,contact,kontaktperson->tel_zentrale,,,Phone (Head Office),,Telefon (Zentrale),,,
#custom_field,contact,kontaktperson->tel_durchw,,,Phone (Call-through),,Telefon (Durchwahl),,,
#custom_field,contact,kontaktperson->tel_fax,,,Fax,,Fax,,,
#custom_field,contact,kontaktperson->tel_handy,,,Cellphone,,Mobil,,,
#custom_field,contact,kontaktperson->name,,,Last Name,,Name,,,
#custom_field,contact,kontaktperson->vorname,,,First Name,,Vorname,,,
#custom_field,contact,kontaktperson->titel,,,Title,,Titel,,,
#custom_field,contact,kontaktperson->anrede,,,Salutation,,Anrede,,,
#custom_field,contact,kontaktperson->firma,,,Company,,Firma,,,
#custom_field,contact,kontaktperson->zusatzfeld,,,Further Information,,Weitere Infos,,,
#custom_field,contact,kontaktperson->strasse,,,Street,,Straße,,,
#custom_field,contact,kontaktperson->hausnummer,,,Street Number,,Hausnummer,,,
#custom_field,contact,kontaktperson->plz,,,Postcode,,PLZ,,,
#custom_field,contact,kontaktperson->ort,,,City,,Ort,,,
#custom_field,contact,kontaktperson->postfach,,,PO Box,,Postfach,,,
#custom_field,contact,kontaktperson->postf_plz,,,PO Box Postcode,,Postfach-PLZ,,,
#custom_field,contact,kontaktperson->postf_ort,,,PO Box City,,Postfach-Ort,,,
#custom_field,contact,kontaktperson->land:iso_land,,,Country,,Land,,,
#custom_field,contact,kontaktperson->email_priv,,,Email (Private),,E-Mail (privat),,,
#custom_field,contact,kontaktperson->email_sonstige,,,Additional Email Address,,Sonstige E-Mail-Adresse,,,
#custom_field,contact,kontaktperson->email_sonstige:emailart:EM_ZENTRALE,,,Additional Email Address (Head Office),,Sonstige E-Mail-Adresse (Zentrale),,,
#custom_field,contact,kontaktperson->email_sonstige:emailart:EM_DIREKT,,,Additional Email Address (Personal),,Sonstige E-Mail-Adresse (direkt),,,
#custom_field,contact,kontaktperson->email_sonstige:emailart:EM_PRIVAT,,,Additional Email Address (Private),,Sonstige E-Mail-Adresse (privat),,,
#custom_field,contact,kontaktperson->email_sonstige:emailart:EM_SONSTIGE,,,Additional Email Address (Other),,Sonstige E-Mail-Adresse (sonstige),,,
#custom_field,contact,kontaktperson->email_sonstige:bemerkung,,,Additional Email Address – Remark,,Sonstige E-Mail-Adresse – Bemerkung,,,
#custom_field,contact,kontaktperson->tel_sonstige,,,Additional Phone Number,,Sonstige Telefonnummer,,,
#custom_field,contact,kontaktperson->tel_sonstige:telefonart:TEL_ZENTRALE,,,Additional Phone Number (Head Office),,Sonstige Telefonnummer (Zentrale),,,
#custom_field,contact,kontaktperson->tel_sonstige:telefonart:TEL_DURCHW,,,Additional Phone Number (Call-through),,Sonstige Telefonnummer (Durchwahl),,,
#custom_field,contact,kontaktperson->tel_sonstige:telefonart:TEL_PRIVAT,,,Additional Phone Number (Private),,Sonstige Telefonnummer (privat),,,
#custom_field,contact,kontaktperson->tel_sonstige:telefonart:TEL_HANDY,,,Additional Phone Number (Mobile Phone),,Sonstige Telefonnummer (mobil),,,
#custom_field,contact,kontaktperson->tel_sonstige:telefonart:TEL_FAX,,,Additional Fax Number,,Sonstige Faxnummer,,,
#custom_field,contact,kontaktperson->tel_sonstige:telefonart:TEL_SONSTIGE,,,Additional Phone Number (Other),,Sonstige Telefonnummer (sonstige),,,
#custom_field,contact,kontaktperson->tel_sonstige:bemerkung,,,Additional Phone Number – Remark,,Sonstige Telefonnummer – Bemerkung,,,
#custom_field,contact,kontaktperson->url,,,URL,,URL,,,
#custom_field,contact,kontaktperson->personennummer,,,Person ID,,Personennummer,,,
,,,,,,,,,,
#custom_field,prices,preise->kaufpreisnetto*,additional_features+,currency,,Purchase Price excl. VAT,,Netto-Kaufpreis,,
#custom_field,prices,preise->kaufpreisnetto:kaufpreisust,additional_features+,currency,,Purchase Price VAT,,Kaufpreis-MwSt.,,
custom_field,prices,preise->nettokaltmiete,additional_features+,currency,,Net Cold Rent,,Nettokaltmiete,1.3.0,2019-07-17
custom_field,prices,preise->kaltmiete,additional_features+,currency,,Cold Rent,,Kaltmiete,1.3.0,2019-07-17
custom_field,prices,preise->warmmiete,additional_features+,currency,,Rent inc. Heating,,Warmmiete,,
custom_field,prices,preise->nebenkosten,additional_features+,currency,,Monthly Service Charges,,monatl. Betriebs-/Nebenkosten,,
custom_field,prices,preise->heizkosten,additional_features+,currency,,Monthly Heating Costs,,monatl. Heizkosten,,
custom_field,prices,preise->heizkosten_enthalten,additional_features+,boolean,,Heating Costs included in Rent,,Heizkosten in Warmmiete enthalten,,
custom_field,prices,preise->zzg_mehrwertsteuer,additional_features+,boolean,,Prices plus VAT,,Preise zuzüglich Mehrwertsteuer,,
custom_field,prices,preise->mietzuschlag,additional_features+,currency,,Rent Surcharges,,weitere Mietzuschläge,,
#custom_field,prices,preise->hauptmietzinsnetto*,additional_features+,currency,,Main House Rent excl. VAT,,Haupt-Mietzins zzgl. MwSt.,,
#custom_field,prices,preise->hauptmietzinsnetto:hauptsmietzinsust,additional_features+,currency,,Main House Rent VAT,,Haupt-Mietzins-MwSt.,,
custom_field,prices,preise->pauschalmiete,additional_features+,currency,,General Rent,,Pauschalmiete,,
#custom_field,prices,preise->betriebskostennetto*,additional_features+,currency,,Operational Service Charges excl. VAT,,Betriebs-Nebenkosten zzgl. MwSt.,,
#custom_field,prices,preise->betriebskostennetto:betriebskostenust,additional_features+,currency,,Operational Service Charges VAT,,Betriebs-Nebenkosten-MwSt.,,
#custom_field,prices,preise->evbnetto*,additional_features+,currency,,Maintenance Dues excl. VAT,,Erhaltungs- und Verbesserungsbeitrag zzgl. MwSt.,,
#custom_field,prices,preise->evbnetto:evbust,additional_features+,currency,,Maintenance Dues VAT,,Erhaltungs- und Verbesserungsbeitrag MwSt.,,
#custom_field,prices,preise->gesamtmietenetto*,additional_features+,currency,,Overall Rent excl. VAT,,Summe aller Mietzins-Zahlungen zzgl. MwSt.,,
#custom_field,prices,preise->gesamtmietenetto:gesamtmieteust,additional_features+,currency,,Overall Rent VAT,,Summe aller Mietzins-Zahlungen MwSt.,,
custom_field,prices,preise->gesamtmietebrutto,additional_features+,currency,,Overall Rent,,Gesamtmiete,1.3.0,2019-07-17
#custom_field,prices,preise->gesamtbelastungnetto*,additional_features+,currency,,Overall Costs excl. VAT,,Summe aller Nebenkosten/Mietzinse zzgl. MwSt.,,
#custom_field,prices,preise->gesamtbelastungnetto:gesamtbelastungust,additional_features+,currency,,Overall Costs VAT,,Summe aller Nebenkosten/Mietzinse MwSt.,,
custom_field,prices,preise->gesamtbelastungbrutto,additional_features+,currency,,Overall Costs,,Gesamtkosten,1.3.0,2019-07-17
